claim_id,post_file,claim_text,claim_type,source,verification_status,is_illustrative
0144,2026-05-22-0800-war-stories-048.md,"2. Check the source data. Run checks for pool membership, non-recoverable lines, gross-up, caps, and denominator changes.",workflow-principle,https://www.capveri.com/resources/cam-presend-checklist,post_body_statement_reviewed_against_source,no
0145,2026-05-22-0900-anti-integration-049.md,Export-based verification can expose drift in an otherwise clean CAM statement.,workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0146,2026-05-22-0900-anti-integration-049.md,"Before billing, use CSV, Excel, and PDF outputs as the input layer.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,post_body_statement_reviewed_against_source,no
0147,2026-05-22-0900-anti-integration-049.md,"Keep Yardi or MRI as the system of record, then run an independent lease-term calculation beside it.",workflow-principle,https://www.capveri.com/resources/data-migration-off-excel,illustrative_example,yes
0148,2026-05-22-1000-cam-math-050.md,CapEx vs. OpEx: one small setup choice can change the tenant answer.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0149,2026-05-22-1000-cam-math-050.md,"Before billing, compare repair accounts against descriptions that suggest upgrades or useful-life changes.",workflow-principle,https://www.capveri.com/resources/capex-detection-cam,post_body_statement_reviewed_against_source,no
0150,2026-05-22-1000-cam-math-050.md,The GL account name may say maintenance while the invoice description points to an improvement.,workflow-principle,https://www.capveri.com/resources/capex-detection-cam,illustrative_example,yes
0151,2026-05-22-1100-industry-news-051.md,BOMA 2024 belongs in review before the packet goes out.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0152,2026-05-22-1100-industry-news-051.md,Input: measurement changes can affect pro-rata shares and billing support.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0153,2026-05-22-1100-industry-news-051.md,Review step: review lease language before applying a new measurement standard.,workflow-principle,https://www.capveri.com/resources/boma-2024-implementation-guide,post_body_statement_reviewed_against_source,no
0154,2026-05-22-1200-cam-math-052.md,A review of management fees belongs in CAM close before final billing.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0155,2026-05-22-1200-cam-math-052.md,1. Start with the lease rule. Management fees depend on the lease basis and any fee cap.,workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0156,2026-05-22-1200-cam-math-052.md,"2. Check the source data. Verify whether the fee is calculated on gross rent, recoverable expenses, or another base.",workflow-principle,https://www.capveri.com/resources/admin-fee-calculation-methods,post_body_statement_reviewed_against_source,no
0157,2026-05-22-1300-erp-workarounds-053.md,The fastest review of RealPage export review starts with the source file.,workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0158,2026-05-22-1300-erp-workarounds-053.md,"Before billing, confirm pool membership, exclusions, caps, and date range settings.",workflow-principle,https://www.capveri.com/resources/export-cam-realpage,post_body_statement_reviewed_against_source,no
0159,2026-05-22-1300-erp-workarounds-053.md,A reimbursement pool can include the right GL accounts but the wrong tenant allocation rule.,workflow-principle,https://www.capveri.com/resources/export-cam-realpage,illustrative_example,yes
0160,2026-05-22-1400-war-stories-054.md,"If the review for the calculation audit trail is hard to explain, the packet needs work.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0161,2026-05-22-1400-war-stories-054.md,"Before billing, keep GL line, pool assignment, lease clause, factor, cap rule, and tenant allocation together.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,post_body_statement_reviewed_against_source,no
0162,2026-05-22-1400-war-stories-054.md,"If a tenant asks why their share changed, the answer should not require rebuilding the workbook.",workflow-principle,https://www.capveri.com/resources/self-audit-cam-billing,illustrative_example,yes
0163,2026-05-22-1500-cam-math-055.md,Gross-up factor deserves a source check before anyone formats the packet.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0164,2026-05-22-1500-cam-math-055.md,Input: gross-up should apply to variable expenses only.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0165,2026-05-22-1500-cam-math-055.md,Review: compare actual occupancy to the lease target before applying a factor.,workflow-principle,https://www.capveri.com/resources/cam-gross-up-calculation-guide,post_body_statement_reviewed_against_source,no
0166,2026-05-22-1600-anti-integration-056.md,The packet gets easier to review when deterministic CAM math is documented early.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0167,2026-05-22-1600-anti-integration-056.md,1. Start with the lease rule. Financial math should be deterministic and auditable.,workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0168,2026-05-22-1600-anti-integration-056.md,"2. Check the source data. Use rules, formulas, and source-backed inputs for allocations.",workflow-principle,https://www.capveri.com/resources/deterministic-vs-ai-cam,post_body_statement_reviewed_against_source,no
0169,2026-05-22-1700-founder-057.md,The part of CAM work that gets missed is usually upstream of the final statement.,workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0170,2026-05-22-1700-founder-057.md,"It is the setup behind the arithmetic. Prioritize what changed, what failed, what needs approval, and what is ready to send.",workflow-principle,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0171,2026-05-22-1700-founder-057.md,"CapVeri keeps export review, lease-term logic, and the calculation record in one review path.",product-positioning,https://www.capveri.com/resources/multi-property-cam-workflow,post_body_statement_reviewed_against_source,no
0172,2026-05-22-1800-cam-math-058.md,The quiet risk in CAM caps starts before the statement is formatted.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0173,2026-05-22-1800-cam-math-058.md,"What to verify: confirm whether each cap is cumulative, non-cumulative, compounded, or fixed.",workflow-principle,https://www.capveri.com/resources/cam-expense-caps,post_body_statement_reviewed_against_source,no
0174,2026-05-22-1800-cam-math-058.md,What can go wrong: A 5 percent cap can behave very differently depending on whether unused cap room carries forward.,workflow-principle,https://www.capveri.com/resources/cam-expense-caps,illustrative_example,yes
0175,2026-05-22-1900-product-059.md,Spreadsheets and ERP setup screens can show the output.,workflow-principle,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0176,2026-05-22-1900-product-059.md,"CapVeri keeps the export, lease rule, exception, and tenant-level trace in one review path.",product-positioning,https://www.capveri.com/sample-report,post_body_statement_reviewed_against_source,no
0177,2026-05-22-1900-product-059.md,A gross-up finding should show the occupancy inputs and expense lines affected.,workflow-principle,https://www.capveri.com/sample-report,illustrative_example,yes
0178,2026-05-22-2000-engagement-060.md,What would make the next the pro-rata denominator review easier?,workflow-principle,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0179,2026-05-22-2000-engagement-060.md,A. Clearer GL detail,post-body-guidance,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0180,2026-05-22-2000-engagement-060.md,B. Better lease references,post-body-guidance,https://www.capveri.com/resources/pro-rata-share-calculation,post_body_statement_reviewed_against_source,no
0181,2026-05-23-0600-cam-math-061.md,The fastest review of the base-year stop starts with the source file.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0182,2026-05-23-0600-cam-math-061.md,"Before billing, normalize one-time items before using the base year as a benchmark.",workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,post_body_statement_reviewed_against_source,no
0183,2026-05-23-0600-cam-math-061.md,Storm cleanup in the base year should not quietly lower recoveries for every later year.,workflow-principle,https://www.capveri.com/resources/base-year-expense-stop,illustrative_example,yes
0184,2026-05-23-0700-erp-workarounds-062.md,Here is the review path for GL export QA.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0185,2026-05-23-0700-erp-workarounds-062.md,1. Start with the lease rule. An export can balance and still be incomplete for CAM work.,workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0186,2026-05-23-0700-erp-workarounds-062.md,"2. Check the source data. Check date filters, accrual timing, entity scope, and excluded accounts.",workflow-principle,https://www.capveri.com/resources/gl-analysis-explained,post_body_statement_reviewed_against_source,no
0187,2026-05-23-0800-war-stories-063.md,Waiting until an auditor asks for support usually creates more work than assembling it up front.,workflow-principle,https://www.capveri.com/resources/landlord-cam-audit-defense-playbook,post_body_statement_reviewed_against_source,no
